trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
129,False,"{'a': 0.0009236309099862616, 'e': 0.8868565645166652}",20,9,-57.12703636895772,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
130,False,"{'a': 0.0009236309099862616, 'e': 0.8860378145505473}",20,0,-73.16848874582593,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
131,False,"{'a': 0.0009236309099862616, 'e': 0.8852198204580779}",20,6,-72.78666243607181,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 1}",1
132,False,"{'a': 0.0009236309099862616, 'e': 0.8844025815414309}",20,3,-31.371441177976,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
133,False,"{'a': 0.0009236309099862616, 'e': 0.8835860971034247}",20,0,-102.07406903999376,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
134,False,"{'a': 0.0009236309099862616, 'e': 0.8827703664475212}",30,0,-202.73994371269995,"{0: 12, 1: 5, 2: 11, 3: 0, 4: 2}",0
135,False,"{'a': 0.0009236309099862616, 'e': 0.8819553888778251}",20,0,-141.30153428827043,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
136,False,"{'a': 0.0009236309099862616, 'e': 0.8811411636990842}",20,0,-53.86097078409548,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
137,False,"{'a': 0.0009236309099862616, 'e': 0.8803276902166877}",30,7,-120.97488169069302,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 2}",1
138,False,"{'a': 0.0009236309099862616, 'e': 0.879514967736666}",20,0,-78.92979896823586,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
139,False,"{'a': 0.0009236309099862616, 'e': 0.8787029955656905}",20,0,-127.2633178146594,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
140,False,"{'a': 0.0009236309099862616, 'e': 0.8778917730110725}",25,0,-80.54585486384741,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
141,False,"{'a': 0.0009236309099862616, 'e': 0.8770812993807626}",20,5,-155.8830575020913,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 3}",1
142,False,"{'a': 0.0009236309099862616, 'e': 0.8762715739833508}",20,15,8.79317435158488,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.0009236309099862616, 'e': 0.875462596128065}",30,9,-111.5158796892382,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 2}",1
144,False,"{'a': 0.0009236309099862616, 'e': 0.8746543651247709}",20,0,-103.81530804098239,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
