trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
103,False,"{'a': 0.6, 'e': 0.3570069605691474}",25,8,-39.131376133881105,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
104,False,"{'a': 0.6, 'e': 0.35345468195878016}",20,5,1.7014566603344476,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.6, 'e': 0.3499377491111553}",20,12,-13.77193882181924,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.6, 'e': 0.3464558103300574}",20,0,2.486194538219316,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
107,False,"{'a': 0.6, 'e': 0.34300851741870664}",20,0,-30.285403509407626,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",1
108,False,"{'a': 0.6, 'e': 0.3395955256449391}",25,9,-13.69803128290392,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
109,False,"{'a': 0.6, 'e': 0.33621649370673334}",20,13,-31.811103457328063,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
110,False,"{'a': 0.6, 'e': 0.33287108369807955}",20,0,-148.84900137622313,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 4}",0
111,False,"{'a': 0.6, 'e': 0.32955896107518906}",20,4,8.610582286182044,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
112,False,"{'a': 0.6, 'e': 0.32627979462303947}",30,7,10.032350673235038,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 0.6, 'e': 0.3230332564222529}",25,11,-19.71045294844425,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
114,False,"{'a': 0.6, 'e': 0.31981902181630384}",20,13,9.387927587162807,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.6, 'e': 0.31663676937905316}",20,6,3.878911177292068,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.6, 'e': 0.3134861808826053}",25,11,9.358474517774365,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.6, 'e': 0.31036694126548503}",30,3,-8.120686081147195,"{0: 25, 1: 0, 2: 0, 3: 2, 4: 0}",1
118,False,"{'a': 0.6, 'e': 0.30727873860113125}",25,19,11.696261237302872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.6, 'e': 0.3042212640667041}",25,13,11.212235222689827,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.6, 'e': 0.30119421191220214}",20,0,-22.585371208043615,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",1
121,False,"{'a': 0.6, 'e': 0.2981972794298874}",20,0,-16.151122643252044,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
122,False,"{'a': 0.6, 'e': 0.2952301669240142}",20,0,-58.40548606379574,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
123,False,"{'a': 0.6, 'e': 0.2922925776808594}",25,4,-8.671663807906587,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
124,False,"{'a': 0.6, 'e': 0.2893842179390506}",20,10,-31.55117401431009,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
125,False,"{'a': 0.6, 'e': 0.2865047968601901}",20,5,-39.99252097423327,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
126,False,"{'a': 0.6, 'e': 0.2836540264997704}",30,8,-38.05618729933864,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
127,False,"{'a': 0.6, 'e': 0.2808316217783798}",35,18,-34.966341495596694,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
128,False,"{'a': 0.6, 'e': 0.27803730045319414}",25,13,-41.104189605818874,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
129,False,"{'a': 0.6, 'e': 0.27527078308975234}",30,8,32.48447032293381,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.6, 'e': 0.2725317930340126}",20,0,-31.50859436853185,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
131,False,"{'a': 0.6, 'e': 0.2698200563846868}",20,5,7.580671866417395,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.6, 'e': 0.26713530196585034}",25,0,-28.235028691700215,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
133,False,"{'a': 0.6, 'e': 0.26447726129982396}",30,15,-26.344246647464097,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
134,False,"{'a': 0.6, 'e': 0.261845668580326}",25,15,7.073329581770027,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.6, 'e': 0.2592402606458915}",30,0,7.073285715323271,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",1
136,False,"{'a': 0.6, 'e': 0.2566607769535559}",20,7,23.252260521257252,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.6, 'e': 0.25410695955280027}",35,1,27.783341348724594,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 0}",1
138,False,"{'a': 0.6, 'e': 0.25157855305975646}",30,13,16.545445189847523,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.6, 'e': 0.24907530463166816}",20,0,26.912627352960225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.6, 'e': 0.24659696394160643}",20,15,-1.4616165181737522,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.6, 'e': 0.2441432831534371}",20,9,19.7626120730859,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.6, 'e': 0.24171401689703645}",20,8,-28.51190610083602,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
143,False,"{'a': 0.6, 'e': 0.23930892224375455}",25,9,16.741000487061473,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.6, 'e': 0.23692775868212176}",35,14,-30.64832183144898,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1
145,False,"{'a': 0.6, 'e': 0.23457028809379765}",20,0,24.906241327989164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.6, 'e': 0.23223627472975883}",25,18,0.14449831061902096,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.6, 'e': 0.22992548518672384}",20,8,-9.888209357601681,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
148,False,"{'a': 0.6, 'e': 0.22763768838381274}",20,12,-7.802640435077998,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.6, 'e': 0.22537265553943872}",20,8,10.503163982807642,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.6, 'e': 0.22313016014842982}",25,8,-73.33663025217135,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
151,False,"{'a': 0.6, 'e': 0.2209099779593782}",25,7,12.264258357806868,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.6, 'e': 0.21871188695221475}",30,1,9.560739540579707,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1
153,False,"{'a': 0.6, 'e': 0.21653566731600707}",25,11,-14.158889750222025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
154,False,"{'a': 0.6, 'e': 0.21438110142697794}",20,0,-21.091236089039974,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
155,False,"{'a': 0.6, 'e': 0.21224797382674304}",25,0,-55.10137020585782,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
